gene	non-smoker	smoker	log2_fold_change	p_value	Regulation	Significance
ilmn_1658706_st6galnac2	106.7041935483871	102.48583333333333	-0.05819237711205236	0.2911362293690456	Downregulated	Not significant
ilmn_1671554_lpin1	242.81645161290322	230.66666666666666	-0.07405663509641407	0.5465432470705058	Downregulated	Not significant
ilmn_1720965_tulp4	78.12048387096775	72.02083333333333	-0.11728659251659619	0.09956393886972069	Downregulated	Not significant
ilmn_1701216_loc649800	137.89548387096775	176.57083333333333	0.35667184379005773	0.13447504268771396	Upregulated	Not significant
ilmn_1694219_arih1	260.32790322580644	308.97333333333336	0.24715237314634209	0.3636237491076624	Upregulated	Not significant
ilmn_1746578_slc23a2	242.81645161290322	230.62833333333333	-0.07429640925407036	0.5452843909727142	Downregulated	Not significant
ilmn_1654563_efnb1	253.02854838709678	250.9025	-0.012173322810935841	0.8564379182985506	Downregulated	Not significant
ilmn_1683313_st3gal1	154.05290322580646	156.185	0.01983003262238342	0.7546542188424128	Upregulated	Not significant
ilmn_1808587_atbf1	75.37193548387097	75.08	-0.005598790099657196	0.9287145600119779	Downregulated	Not significant
ilmn_1707631_med10	78.12790322580645	72.01583333333333	-0.1175237650728731	0.09879182652314328	Downregulated	Not significant
ilmn_1676336_aadacl1	101.35403225806452	104.31416666666667	0.04153161428021087	0.5177376673477776	Upregulated	Not significant
ilmn_1757636_c5orf35	85.32887096774193	87.13666666666667	0.0302459662651611	0.7052937898153415	Upregulated	Not significant
ilmn_1741406_hook1	260.338064516129	308.97333333333336	0.24709606202148465	0.36372147889262507	Upregulated	Not significant
ilmn_1738383_eef2	101.34709677419355	104.3125	0.041607288158150235	0.517001323378736	Upregulated	Not significant
ilmn_1658815_gpr126	242.81645161290322	230.64000000000001	-0.07422343029180045	0.5456680465506611	Downregulated	Not significant
ilmn_1761175_rps6kb2	253.0217741935484	250.9025	-0.01213469781653217	0.8568928714505704	Downregulated	Not significant
ilmn_1679185_lef1	73.54709677419355	72.975	-0.011266087388985662	0.8374988931784609	Downregulated	Not significant
ilmn_1738552_slc1a3	1993.0945161290322	2006.27	0.009505647175351819	0.8274112517895014	Upregulated	Not significant
ilmn_1721901_ctnnal1	137.88790322580644	176.57083333333333	0.35675115646584166	0.13440482621902905	Upregulated	Not significant
ilmn_1792495_ahnak	260.32774193548386	268.6025	0.0451436712773583	0.6338139543174641	Upregulated	Not significant
ilmn_1787375_ahnak	85.33048387096774	87.13666666666667	0.03021869641537674	0.7055412706887383	Upregulated	Not significant
ilmn_1717586_optn	914.763064516129	925.5341666666667	0.01688813398224798	0.8768501646339335	Upregulated	Not significant
ilmn_1794912_atp5h	439.58935483870965	489.7325	0.15583749025516933	0.04275550229611532	Upregulated	Significant
ilmn_1697717_il4r	914.7637096774193	925.5325	0.01688451853046486	0.8768762672270264	Upregulated	Not significant
ilmn_1724333_tor1b	137.8874193548387	176.57083333333333	0.35675621912510397	0.13440113722075206	Upregulated	Not significant
ilmn_1775885_parp2	260.3412903225806	268.62583333333333	0.0451939108037153	0.6334697153309887	Upregulated	Not significant
ilmn_1791568_cep57	154.05451612903227	156.185	0.019814927971608012	0.7548335518938505	Upregulated	Not significant
ilmn_1760858_rab8a	911.1045161290323	952.8883333333333	0.06469059777552483	0.42036382955414353	Upregulated	Not significant
ilmn_1684255_myl4	137.89290322580646	176.57083333333333	0.35669884336038615	0.1344513875530472	Upregulated	Not significant
ilmn_1743049_pwp1	1993.0967741935483	2006.2758333333334	0.009508207387578217	0.827369832411812	Upregulated	Not significant
ilmn_1654396_itgb2	106.70693548387096	102.48916666666666	-0.05818252636576921	0.2913385746621677	Downregulated	Not significant
ilmn_1804255_adrb1	160.44370967741935	153.54583333333332	-0.06339786529658045	0.3162527459948354	Downregulated	Not significant
ilmn_1722294_cpne8	91.24177419354838	106.24416666666667	0.21961722709238463	0.0827845668159465	Upregulated	Not significant
ilmn_1676062_dip2c	253.02967741935484	250.9025	-0.012179760209466975	0.8563620312921647	Downregulated	Not significant
ilmn_1789419_exoc3	1993.0974193548386	2006.2775	0.00950893887488544	0.8273579991159301	Upregulated	Not significant
ilmn_1789364_znf789	1993.0858064516128	2006.2858333333334	0.009523337257878411	0.8271086060324686	Upregulated	Not significant
ilmn_1752823_phf10	137.88935483870966	176.57083333333333	0.3567359685946482	0.13441887001909922	Upregulated	Not significant
ilmn_1773643_flj90709	911.0958064516129	952.8883333333333	0.06470438924319719	0.4202732885171937	Upregulated	Not significant
ilmn_1712452_mphosph1	911.1190322580645	952.8883333333333	0.06466761228904422	0.4205267629357988	Upregulated	Not significant
ilmn_1792885_ctsc	3787.2883870967744	4077.5616666666665	0.10654141463001551	0.2334746955412195	Upregulated	Not significant
ilmn_1696347_ctsc	212.17225806451614	207.745	-0.030422278725245975	0.6267094558638582	Downregulated	Not significant
ilmn_1808707_fscn1	253.0266129032258	250.9025	-0.012162287203768997	0.8565678299824004	Downregulated	Not significant
ilmn_1656316_zmym3	911.1183870967742	952.8883333333333	0.06466863385844476	0.4205197203769947	Upregulated	Not significant
ilmn_1698987_thoc4	75.37209677419355	75.0675	-0.005842090320803217	0.9252667980196172	Downregulated	Not significant
ilmn_1809751_eif2c3	212.17	207.74416666666667	-0.03041271175161694	0.6268158126252799	Downregulated	Not significant
ilmn_1741736_ddx28	260.3398387096774	268.62333333333333	0.045188528331111734	0.6335065553512297	Upregulated	Not significant
ilmn_1666715_whsc1l1	91.23709677419355	106.22	0.21936298957718933	0.08342296722370275	Upregulated	Not significant
ilmn_1807379_whsc1l1	1993.0945161290322	2006.27	0.009505647175351819	0.8274112517895014	Upregulated	Not significant
ilmn_1760741_ndufa9	242.81645161290322	230.6475	-0.07417651719397053	0.5459172808028204	Downregulated	Not significant
ilmn_1763603_c14orf24	253.02064516129033	250.9025	-0.0121282602169261	0.8569686400885392	Downregulated	Not significant
ilmn_1719165_brms1	143.22016129032258	138.11583333333334	-0.05235588011539426	0.33724749871534765	Downregulated	Not significant
ilmn_1714527_vamp3	85.33016129032258	87.13666666666667	0.030224150344097284	0.7054917690502479	Upregulated	Not significant
ilmn_1723212_sfrs3	253.01774193548388	250.9025	-0.012111706257462178	0.8571634802240227	Downregulated	Not significant
ilmn_1740193_znf740	3790.3248387096774	4077.508333333333	0.10536632976610054	0.23825067611193318	Upregulated	Not significant
ilmn_1666739_rbm15	914.7512903225806	925.5316666666666	0.01690280653763293	0.87674482839581	Upregulated	Not significant
ilmn_1736940_hprt1	78.12677419354839	72.01083333333334	-0.11760308503263438	0.0984002851996607	Downregulated	Not significant
ilmn_1763487_ctla4	85.32935483870968	87.13666666666667	0.030237785256102715	0.7053680269045545	Upregulated	Not significant
ilmn_1801767_abhd3	242.81645161290322	230.6375	-0.07423906833008447	0.5455857373540456	Downregulated	Not significant
ilmn_1793770_dnajb6	384.2788709677419	383.9141666666667	-0.0013698565342459203	0.9830349688036087	Downregulated	Not significant
ilmn_1691864_sept10	439.58935483870965	489.7325	0.15583749025516933	0.04275550229611532	Upregulated	Significant
ilmn_1658176_abcg1	260.3246774193548	268.6066666666667	0.045183033913654094	0.63352119674058	Upregulated	Not significant
ilmn_1713088_msi2	88.80548387096773	82.35583333333334	-0.10877792701404554	0.1188382310322738	Downregulated	Not significant
ilmn_1730442_homez	384.2524193548387	383.9141666666667	-0.0012705460409593427	0.9842603364760667	Downregulated	Not significant
ilmn_1741389_b3gnt8	260.3290322580645	308.97333333333336	0.2471461162461505	0.3636364365793765	Upregulated	Not significant
ilmn_1716264_ankrd1	75.37241935483871	75.035	-0.006473005768534381	0.9173126773280942	Downregulated	Not significant
ilmn_1731538_zeb2	260.32629032258063	268.6	0.04513828805703213	0.633850890031979	Upregulated	Not significant
ilmn_1703381_gja5	75.37241935483871	75.09833333333333	-0.005255811834125934	0.9328532041854067	Downregulated	Not significant
ilmn_1769673_znf655	914.7546774193548	925.5325	0.016898763584255846	0.876773875299244	Upregulated	Not significant
ilmn_1813100_kiaa1244	260.3232258064516	268.60083333333336	0.04515974727811752	0.6336889482170637	Upregulated	Not significant
ilmn_1784871_fasn	106.70516129032258	102.53333333333333	-0.05753695791239419	0.29838315246135405	Downregulated	Not significant
ilmn_1651513_skiv2l2	212.18532258064516	207.7425	-0.03052847147448244	0.6254732947451542	Downregulated	Not significant
ilmn_1674421_tm9sf4	212.1783870967742	207.74166666666667	-0.030487102015899728	0.6259499662648423	Downregulated	Not significant
ilmn_1692947_loc148137	154.05645161290323	156.185	0.019796802599422254	0.7550487784991948	Upregulated	Not significant
ilmn_1769234_frmd6	911.1041935483871	952.8883333333333	0.06469110856827281	0.4203648072537639	Upregulated	Not significant
ilmn_1756862_apol3	276.4727419354839	284.7158333333333	0.042385476082525214	0.4459882747807483	Upregulated	Not significant
ilmn_1754655_ttll5	88.8	82.34666666666666	-0.10884942469054401	0.11870169482248663	Downregulated	Not significant
ilmn_1767766_prdx2	78.12741935483871	72.03	-0.11723105668856044	0.09994617921299305	Downregulated	Not significant
ilmn_1806962_g6pc3	88.80596774193549	82.35666666666667	-0.10877118963540416	0.11885153539161794	Downregulated	Not significant
ilmn_1704094_psma6	276.475	284.7158333333333	0.04237369305772039	0.4461136179527495	Upregulated	Not significant
ilmn_1764431_cops6	260.33354838709676	268.64416666666665	0.045335272323943895	0.6324251167251078	Upregulated	Not significant
ilmn_1695645_cetn2	242.81645161290322	230.59916666666666	-0.07447887281235938	0.5443260703344732	Downregulated	Not significant
ilmn_1685781_c14orf142	3453.3048387096774	3287.0416666666665	-0.07118794878386221	0.2484422591559214	Downregulated	Not significant
ilmn_1700028_c9orf156	260.32774193548386	268.6025	0.0451436712773583	0.6338139543174641	Upregulated	Not significant
ilmn_1809256_slc2a1	384.2483870967742	383.9141666666667	-0.0012554066457512558	0.9844486656901571	Downregulated	Not significant
ilmn_1741039_flj41841	143.21983870967742	138.11583333333334	-0.052352630670504795	0.3372781710102798	Downregulated	Not significant
ilmn_1676159_mst4	154.04774193548388	156.185	0.019878368567605106	0.7540804905162952	Upregulated	Not significant
ilmn_1760954_denr	143.21983870967742	138.11583333333334	-0.052352630670504795	0.3372781710102798	Downregulated	Not significant
ilmn_1740354_sap30bp	85.33177419354838	87.13666666666667	0.030196880906670796	0.7057393045404303	Upregulated	Not significant
ilmn_1718633_lrp5l	260.33935483870965	268.6225	0.045186734155776016	0.6335188376374488	Upregulated	Not significant
ilmn_1735275_wdsub1	1970.9640322580644	1919.6433333333334	-0.03806316374882016	0.6843132829320151	Downregulated	Not significant
ilmn_1770299_rab11fip1	73.55677419354839	72.975	-0.011455906526172678	0.8347593600040261	Downregulated	Not significant
ilmn_1755235_xpo6	1970.9669354838709	1919.6433333333334	-0.038065288833966475	0.6842963504986717	Downregulated	Not significant
ilmn_1730845_ndn	384.27354838709675	383.9141666666667	-0.0013498738746165733	0.9832823398224353	Downregulated	Not significant
ilmn_1792473_aif1	276.47725806451615	284.7158333333333	0.04236191012915124	0.44623899061981553	Upregulated	Not significant
ilmn_1760575_ptp4a1	914.7520967741935	925.5325	0.016902833625459048	0.8767445421150102	Upregulated	Not significant
ilmn_1699112_copb1	242.81645161290322	230.62	-0.07434853934455109	0.5450104769352224	Downregulated	Not significant
ilmn_1674184_c12orf59	91.23709677419355	106.22	0.21936298957718933	0.08342296722370275	Upregulated	Not significant
ilmn_1764361_dusp16	276.4696774193548	284.7158333333333	0.04240146748440501	0.4458274469218507	Upregulated	Not significant
ilmn_1690329_fam118b	75.37225806451613	75.09333333333333	-0.00534878152083225	0.9316518786906345	Downregulated	Not significant
ilmn_1654357_znf24	914.7670967741935	925.535	0.016883073598709362	0.8768864624001262	Upregulated	Not significant
ilmn_1733616_tfeb	260.3312903225806	308.97333333333336	0.24713360252717428	0.36365572168733507	Upregulated	Not significant
ilmn_1754045_fancl	73.55629032258065	72.975	-0.011446416162446061	0.8348962972860022	Downregulated	Not significant
ilmn_1706149_pdcd2l	260.3282258064516	268.62166666666667	0.04524393245061201	0.6330824003048384	Upregulated	Not significant
ilmn_1660063_pole4	137.88467741935483	176.57083333333333	0.35678490786317024	0.13437571707934837	Upregulated	Not significant
ilmn_1754538_c10orf58	253.01887096774195	250.9025	-0.012118143930935542	0.857087581470932	Downregulated	Not significant
ilmn_1660270_c7orf28b	384.25370967741935	383.9141666666667	-0.0012753906138728904	0.9842003932614278	Downregulated	Not significant
ilmn_1713322_c7orf28b	3453.313870967742	3287.0416666666665	-0.07119172220598541	0.24842041769855397	Downregulated	Not significant
ilmn_1753755_b4galt2	154.05290322580646	156.185	0.01983003262238342	0.7546542188424128	Upregulated	Not significant
ilmn_1736054_sub1	137.8975806451613	176.57083333333333	0.3566499070112175	0.13449652471272328	Upregulated	Not significant
ilmn_1718988_dazap2	91.23645161290322	106.21666666666667	0.21932791677142605	0.08351144890706619	Upregulated	Not significant
ilmn_1682514_armet	75.37209677419355	75.0575	-0.0060342894938951	0.9227787566289627	Downregulated	Not significant
ilmn_1760683_sfrs9	3453.305322580645	3287.0416666666665	-0.0711881509317263	0.24844093107625226	Downregulated	Not significant
ilmn_1745374_ifi35	914.7587096774193	925.5316666666666	0.01689110518980467	0.8768290443708093	Upregulated	Not significant
ilmn_1657139_adat1	260.3266129032258	268.615	0.045217065589658094	0.6332758502106999	Upregulated	Not significant
ilmn_1800225_pparg	137.89548387096775	176.57083333333333	0.35667184379005773	0.13447504268771396	Upregulated	Not significant
ilmn_1792409_amot	3453.3035483870967	3287.0416666666665	-0.07118740972275325	0.2484457643685557	Downregulated	Not significant
ilmn_1770051_fam73a	384.2509677419355	383.9141666666667	-0.0012650958769863864	0.9843278498896562	Downregulated	Not significant
ilmn_1710752_naprt1	276.47145161290325	284.7158333333333	0.042392209282764604	0.4459166633557736	Upregulated	Not significant
ilmn_1814487_smarcc2	3453.3051612903228	3287.0416666666665	-0.07118808354910812	0.2484413737683455	Downregulated	Not significant
ilmn_1750693_ssr1	253.01774193548388	250.9025	-0.012111706257462178	0.8571634802240227	Downregulated	Not significant
ilmn_1783337_decr2	242.81645161290322	230.60750000000002	-0.07442673801230408	0.54459972226344	Downregulated	Not significant
ilmn_1682312_cybb	260.3241935483871	308.97333333333336	0.24717293172374696	0.3635901946634059	Upregulated	Not significant
ilmn_1727051_ddx19a	78.1241935483871	72.02583333333334	-0.11725494489732032	0.09977579953604462	Downregulated	Not significant
ilmn_1752582_rab5b	101.34758064516129	104.31333333333333	0.04161192555878453	0.5169462715612445	Upregulated	Not significant
ilmn_1680132_cadm1	143.22016129032258	138.11583333333334	-0.05235588011539426	0.33724749871534765	Downregulated	Not significant
ilmn_1654939_tmed2	1970.9590322580646	1919.6433333333334	-0.038059503872619645	0.6843411665649639	Downregulated	Not significant
ilmn_1747746_krtap5-1	160.46032258064517	153.54583333333332	-0.06354723925708464	0.3150797775768697	Downregulated	Not significant
ilmn_1711894_myb	85.3316129032258	87.13666666666667	0.030199607827218842	0.7057145479213508	Upregulated	Not significant
ilmn_1813374_c19orf28	3792.6477419354837	4077.5216666666665	0.10448716148261036	0.24193445740270206	Upregulated	Not significant
ilmn_1656194_tspan10	101.34951612903225	104.31166666666667	0.04156132312592819	0.5174441273499555	Upregulated	Not significant
ilmn_1731113_zbtb43	91.23870967741935	106.22833333333334	0.21945066569159066	0.08320221565016397	Upregulated	Not significant
ilmn_1668498_cwf19l2	3453.306935483871	3287.0416666666665	-0.07118882475773475	0.24843654058959821	Downregulated	Not significant
ilmn_1737704_polr2a	160.43564516129032	153.54583333333332	-0.06332534808876684	0.31680472971604307	Downregulated	Not significant
ilmn_1779404_siahbp1	78.12758064516129	72.03	-0.11723403506043377	0.09993798569854534	Downregulated	Not significant
ilmn_1806782_znf235	137.88967741935483	176.57083333333333	0.356732593533874	0.13442083472062716	Upregulated	Not significant
ilmn_1800461_csnk2b	85.33112903225806	87.13666666666667	0.0302077886197889	0.7056402821564605	Upregulated	Not significant
ilmn_1721081_sp4	106.70177419354839	102.48166666666667	-0.05821832127053707	0.2907736343533379	Downregulated	Not significant
ilmn_1815859_ercc2	260.3333870967742	268.6116666666667	0.045161621413328815	0.6336922128649789	Upregulated	Not significant
ilmn_1742379_ift122	73.55483870967743	72.975	-0.01141794469668257	0.8353071342701359	Downregulated	Not significant
ilmn_1808566_tmem180	88.7966129032258	82.36916666666667	-0.10840025386564621	0.11995980092591155	Downregulated	Not significant
ilmn_1657373_leprel1	73.54548387096774	72.975	-0.011234448437854547	0.8379726649631369	Downregulated	Not significant
ilmn_1745806_pemt	106.72274193548387	102.54083333333332	-0.05766911057962403	0.2975800707824443	Downregulated	Not significant
ilmn_1745699_mettl2a	75.37225806451613	75.085	-0.005508890618057769	0.9295769814351114	Downregulated	Not significant
ilmn_1685371_sumf2	242.81645161290322	230.62083333333334	-0.07434332625073749	0.5450377835375748	Downregulated	Not significant
ilmn_1790106_plp1	106.70370967741935	102.48583333333333	-0.058185834915301035	0.2911891833565212	Downregulated	Not significant
ilmn_1750086_st3gal4	260.3332258064516	308.97333333333336	0.2471228765687274	0.3636765439611309	Upregulated	Not significant
ilmn_1744815_pvrl1	1970.9645161290323	1919.6433333333334	-0.03806351792989532	0.6843104608452962	Downregulated	Not significant
ilmn_1785424_ablim1	253.0251612903226	250.9025	-0.012154010442996417	0.8566672540374333	Downregulated	Not significant
ilmn_1760982_znf187	260.3246774193548	308.97333333333336	0.2471702501535584	0.36359481861951226	Upregulated	Not significant
ilmn_1773031_tapbp	85.3283870967742	87.13666666666667	0.030254147320611248	0.7052195588777107	Upregulated	Not significant
ilmn_1718963_hars2	439.58935483870965	489.7325	0.15583749025516933	0.04275550229611532	Upregulated	Significant
ilmn_1736428_mal	160.43903225806451	153.54583333333332	-0.06335580576002116	0.31657277153169555	Downregulated	Not significant
ilmn_1692464_flj20699	137.88645161290322	176.57083333333333	0.35676634449692624	0.134392271890393	Upregulated	Not significant
ilmn_1773002_loc730417	75.37241935483871	75.03583333333333	-0.00645698338975869	0.9175154184756105	Downregulated	Not significant
ilmn_1736605_flj22662	253.02548387096775	250.9025	-0.012155849727271744	0.8566435931732679	Downregulated	Not significant
ilmn_1754923_crsp7	154.05451612903227	156.185	0.019814927971608012	0.7548335518938505	Upregulated	Not significant
ilmn_1810838_mtdh	137.88612903225805	176.57083333333333	0.3567697196366589	0.13438931693860423	Upregulated	Not significant
ilmn_1679322_sh2d4a	914.7632258064516	925.5341666666667	0.016887879607386372	0.8768519743963499	Upregulated	Not significant
ilmn_1671151_rarb	253.0332258064516	250.9025	-0.012199991846423975	0.8561238945285647	Downregulated	Not significant
ilmn_1776862_rplp2	3453.303064516129	3287.0416666666665	-0.07118720757478537	0.24844709248381555	Downregulated	Not significant
ilmn_1743357_xpnpep2	91.23887096774193	106.22916666666667	0.21945943283949665	0.08318017603628752	Upregulated	Not significant
ilmn_1748836_fuz	85.33467741935483	87.13666666666667	0.03014779721817381	0.7061850402041752	Upregulated	Not significant
ilmn_1654457_txn2	75.37209677419355	75.0675	-0.005842090320803217	0.9252667980196172	Downregulated	Not significant
ilmn_1779536_c20orf19	75.37193548387097	75.08500000000001	-0.005502716111615717	0.9300568967043589	Downregulated	Not significant
ilmn_1810387_plaa	3787.126935483871	4077.56	0.10660232815475718	0.23322970511071456	Upregulated	Not significant
ilmn_1698470_syap1	3453.3079032258065	3287.0416666666665	-0.07118922905318881	0.24843392089504207	Downregulated	Not significant
ilmn_1784333_kiaa0256	242.81645161290322	230.6425	-0.07420779242302268	0.5457502051497045	Downregulated	Not significant
ilmn_1787345_fkbp11	212.17112903225808	207.745	-0.030414601691554723	0.6267990934134318	Downregulated	Not significant
ilmn_1670875_ppm1d	242.81645161290322	230.59583333333333	-0.07449972725991282	0.5442166389550093	Downregulated	Not significant
ilmn_1811624_thada	1970.9656451612902	1919.6433333333334	-0.03806434435206571	0.6843033592298513	Downregulated	Not significant
ilmn_1685327_son	914.7533870967742	925.5325	0.016900798603422314	0.8767591910831701	Upregulated	Not significant
ilmn_1735908_utp15	276.47564516129034	284.7158333333333	0.04237032649688087	0.44614943570530197	Upregulated	Not significant
ilmn_1719695_nfkbiz	85.33048387096774	87.13666666666667	0.03021869641537674	0.7055412706887383	Upregulated	Not significant
ilmn_1665737_ufd1l	106.70774193548387	102.49	-0.05818169926082761	0.2913757391382307	Downregulated	Not significant
ilmn_1811823_med25	253.02967741935484	250.9025	-0.012179760209466975	0.8563620312921647	Downregulated	Not significant
ilmn_1664051_sec22c	75.37241935483871	75.0375	-0.006424939166024798	0.9179322149482654	Downregulated	Not significant
ilmn_1750108_sec22c	260.3222580645161	308.97333333333336	0.24718365805434522	0.36357169936229405	Upregulated	Not significant
ilmn_1803302_crk	276.47080645161293	284.7158333333333	0.04239557589466884	0.44588086125589277	Upregulated	Not significant
ilmn_1697153_zdhhc17	73.56564516129032	72.975	-0.011629885464811548	0.8322619833683429	Downregulated	Not significant
ilmn_1772233_centd2	1970.9570967741936	1919.6433333333334	-0.03805808714385569	0.6843525296168578	Downregulated	Not significant
ilmn_1728983_nr2c1	253.01774193548388	250.9025	-0.012111706257462178	0.8571634802240227	Downregulated	Not significant
ilmn_1814173_smarca4	88.80064516129032	82.34833333333333	-0.10883070697892767	0.1187442347885723	Downregulated	Not significant
ilmn_1700001_tcta	253.02548387096775	250.9025	-0.012155849727271744	0.8566435931732679	Downregulated	Not significant
ilmn_1716596_nsmaf	75.37193548387097	75.07833333333333	-0.005630816184144596	0.9282902119439737	Downregulated	Not significant
ilmn_1663723_slc13a4	911.11	952.8883333333333	0.06468191432647971	0.42042817544646527	Upregulated	Not significant
ilmn_1656792_flywch1	101.34241935483871	104.315	0.041708449501446795	0.515974199168932	Upregulated	Not significant
ilmn_1765204_st13	75.37258064516129	74.96666666666667	-0.0077905339729662905	0.9007499522830548	Downregulated	Not significant
ilmn_1667257_sdhb	73.55806451612904	72.975	-0.011481213857569273	0.8343941541180644	Downregulated	Not significant
ilmn_1712365_vnn1	91.23774193548387	106.22333333333333	0.21939806103433557	0.08333458902379061	Upregulated	Not significant
ilmn_1690703_c21orf34	260.32854838709676	308.97333333333336	0.2471487977714813	0.3636318121522887	Upregulated	Not significant
ilmn_1810712_arhgef12	384.2741935483871	383.9141666666667	-0.0013522960299189282	0.983252405226132	Downregulated	Not significant
ilmn_1714349_glce	276.4688709677419	284.7158333333333	0.04240567577751845	0.445773469408167	Upregulated	Not significant
ilmn_1737195_cenpk	1970.9559677419354	1919.6433333333334	-0.03805726071810096	0.6843591395153653	Downregulated	Not significant
ilmn_1794707_athl1	911.1151612903226	952.8883333333333	0.06467374171629851	0.4204845089566811	Upregulated	Not significant
ilmn_1718712_c20orf177	154.05032258064517	156.185	0.01985420039256385	0.7543673284757567	Upregulated	Not significant
ilmn_1660723_rdh13	914.7517741935484	925.5325	0.016903342381416907	0.8767408673231738	Upregulated	Not significant
ilmn_1677829_slc9a6	88.80354838709677	82.3525	-0.1088048775774763	0.11878520355132755	Downregulated	Not significant
ilmn_1700728_krtcap3	106.70354838709677	102.485	-0.05819538507346266	0.2910816832132649	Downregulated	Not significant
ilmn_1745368_tmem50a	75.37241935483871	75.03666666666666	-0.006440961188923588	0.9177294777031966	Downregulated	Not significant
ilmn_1809477_carhsp1	439.58935483870965	489.7325	0.15583749025516933	0.04275550229611532	Upregulated	Significant
ilmn_1701689_rpl17	1970.957741935484	1919.6433333333334	-0.03805855938693155	0.6843487419218331	Downregulated	Not significant
ilmn_1673649_hyou1	1993.0974193548386	2006.2775	0.00950893887488544	0.8273579991159301	Upregulated	Not significant
ilmn_1722089_ibrdc1	88.80725806451613	82.35916666666667	-0.10874835793146494	0.11890012949053731	Downregulated	Not significant
ilmn_1669140_blzf1	276.4758064516129	284.7158333333333	0.04236948485789832	0.44617662253270984	Upregulated	Not significant
ilmn_1665865_igfbp4	75.37241935483871	75.0975	-0.005271820878328176	0.9326409373059171	Downregulated	Not significant
ilmn_1795227_dncl1	160.4535483870968	153.54583333333332	-0.06348633135422427	0.3155497771927407	Downregulated	Not significant
ilmn_1734229_sppl2a	88.80806451612904	82.40166666666667	-0.10801717347973093	0.12083010602630541	Downregulated	Not significant
ilmn_1702683_slc33a1	384.25370967741935	383.9141666666667	-0.0012753906138728904	0.9842003932614278	Downregulated	Not significant
ilmn_1662852_iqck	439.58935483870965	489.7325	0.15583749025516933	0.04275550229611532	Upregulated	Significant
ilmn_1726169_edf1	212.18806451612903	207.7425	-0.030547114381155486	0.6252560688305009	Downregulated	Not significant
ilmn_1802257_pctp	85.32870967741935	87.13666666666667	0.03024869327848986	0.7052690454858372	Upregulated	Not significant
ilmn_1701875_zyx	242.81645161290322	230.68583333333333	-0.07393676295974506	0.5471797334096133	Downregulated	Not significant
ilmn_1680314_txn	101.34564516129032	104.315	0.04166252814952008	0.5164323018758729	Upregulated	Not significant
ilmn_1789001_slc35b2	3453.3033870967743	3287.0416666666665	-0.07118734234010053	0.24844620707251241	Downregulated	Not significant
ilmn_1748271_atf2	276.471935483871	284.7158333333333	0.042389684328992136	0.44595611934569424	Upregulated	Not significant
ilmn_1788356_c11orf17	160.43903225806451	153.54583333333332	-0.06335580576002116	0.31657277153169555	Downregulated	Not significant
ilmn_1752988_c11orf17	914.7591935483871	925.5333333333333	0.01689294001666599	0.876815677007013	Upregulated	Not significant
ilmn_1706539_jmjd1b	212.16790322580644	207.74333333333334	-0.030404241376900468	0.6269093871059832	Downregulated	Not significant
ilmn_1784771_klhl21	106.71225806451613	102.4975	-0.058137186813919224	0.2920113168124418	Downregulated	Not significant
ilmn_1749612_immp1l	439.58935483870965	489.7325	0.15583749025516933	0.04275550229611532	Upregulated	Significant
ilmn_1750511_nt5c3l	384.2509677419355	383.9141666666667	-0.0012650958769863864	0.9843278498896562	Downregulated	Not significant
ilmn_1733115_kiaa1219	260.3312903225806	308.97333333333336	0.24713360252717428	0.3636580447526566	Upregulated	Not significant
ilmn_1812312_ndufs4	85.33048387096774	87.13666666666667	0.03021869641537674	0.7055412706887383	Upregulated	Not significant
ilmn_1759023_wfs1	85.32951612903226	87.13666666666667	0.03023505826339258	0.7053927739675627	Upregulated	Not significant
ilmn_1761425_olfml2a	78.11790322580646	72.0175	-0.11730570716124573	0.09942862669982908	Downregulated	Not significant
ilmn_1787691_cited4	75.37258064516129	74.96833333333333	-0.007758460184525736	0.9011807556702113	Downregulated	Not significant
ilmn_1720114_gmnn	1993.0990322580644	2006.2816666666668	0.009510767589459785	0.8273284174553359	Upregulated	Not significant
ilmn_1657417_loc441168	106.70774193548387	102.49083333333333	-0.058169968936115174	0.2915008652900798	Downregulated	Not significant
ilmn_1774584_c2orf28	137.89354838709679	176.57083333333333	0.35669209342043307	0.1344573008614777	Upregulated	Not significant
ilmn_1703350_c2orf28	3453.3141935483873	3287.0416666666665	-0.07119185697087874	0.24841956878104587	Downregulated	Not significant
ilmn_1807397_ndufb5	439.58935483870965	489.7325	0.15583749025516933	0.04275550229611532	Upregulated	Significant
ilmn_1727127_ppm1a	1993.1	2006.2841666666668	0.009511864815671067	0.8273106695418877	Upregulated	Not significant
ilmn_1662686_uspl1	242.81645161290322	230.64083333333335	-0.07421821765004064	0.5456953783663171	Downregulated	Not significant
ilmn_1683891_tfap2c	85.32693548387097	87.13666666666667	0.030278690765317768	0.7049969029982601	Upregulated	Not significant
ilmn_1762825_canx	75.37209677419355	75.11333333333333	-0.0049615049186227346	0.9370596789770905	Downregulated	Not significant
ilmn_1787657_cldn12	91.24096774193548	106.24	0.21957339809389478	0.0828942485889419	Upregulated	Not significant
ilmn_1679401_trpm4	154.05709677419355	156.185	0.019790760859297544	0.7551205272265455	Upregulated	Not significant
ilmn_1740385_cep164	154.04516129032257	156.185	0.019902537147521444	0.7537937050556681	Upregulated	Not significant
